variables="x","y","mut"
zone, t="CFL3D"
  0.7500000      5.0061129E-02  0.6573140
  0.7500000      5.0062470E-02  0.7088018
  0.7500000      5.0063834E-02  0.7636731
  0.7500000      5.0065234E-02  0.8220832
  0.7500000      5.0066650E-02  0.8841878
  0.7500000      5.0068095E-02  0.9501413
  0.7500000      5.0069571E-02   1.020097
  0.7500000      5.0071076E-02   1.094205
  0.7500000      5.0072595E-02   1.172613
  0.7500000      5.0074160E-02   1.255462
  0.7500000      5.0075755E-02   1.342890
  0.7500000      5.0077379E-02   1.435027
  0.7500000      5.0079025E-02   1.531996
  0.7500000      5.0080717E-02   1.633911
  0.7500000      5.0082430E-02   1.740877
  0.7500000      5.0084181E-02   1.852989
  0.7500000      5.0085962E-02   1.970330
  0.7500000      5.0087787E-02   2.092973
  0.7500000      5.0089642E-02   2.220976
  0.7500000      5.0091535E-02   2.354387
  0.7500000      5.0093465E-02   2.493239
  0.7500000      5.0095439E-02   2.637553
  0.7500000      5.0097436E-02   2.787335
  0.7500000      5.0099492E-02   2.942579
  0.7500000      5.0101578E-02   3.103264
  0.7500000      5.0103702E-02   3.269359
  0.7500000      5.0105870E-02   3.440817
  0.7500000      5.0108090E-02   3.617584
  0.7500000      5.0110340E-02   3.799590
  0.7500000      5.0112650E-02   3.986759
  0.7500000      5.0114989E-02   4.179004
  0.7500000      5.0117388E-02   4.376229
  0.7500000      5.0119832E-02   4.578335
  0.7500000      5.0122321E-02   4.785213
  0.7500000      5.0124869E-02   4.996752
  0.7500000      5.0127462E-02   5.212835
  0.7500000      5.0130099E-02   5.433347
  0.7500000      5.0132796E-02   5.658168
  0.7500000      5.0135553E-02   5.887180
  0.7500000      5.0138354E-02   6.120267
  0.7500000      5.0141215E-02   6.357312
  0.7500000      5.0144136E-02   6.598206
  0.7500000      5.0147116E-02   6.842838
  0.7500000      5.0150156E-02   7.091108
  0.7500000      5.0153255E-02   7.342916
  0.7500000      5.0156415E-02   7.598173
  0.7500000      5.0159633E-02   7.856791
  0.7500000      5.0162926E-02   8.118692
  0.7500000      5.0166279E-02   8.383806
  0.7500000      5.0169706E-02   8.652069
  0.7500000      5.0173201E-02   8.923423
  0.7500000      5.0176762E-02   9.197819
  0.7500000      5.0180398E-02   9.475216
  0.7500000      5.0184108E-02   9.755579
  0.7500000      5.0187893E-02   10.03888
  0.7500000      5.0191753E-02   10.32510
  0.7500000      5.0195694E-02   10.61423
  0.7500000      5.0199702E-02   10.90626
  0.7500000      5.0203808E-02   11.20118
  0.7500000      5.0207987E-02   11.49901
  0.7500000      5.0212249E-02   11.79975
  0.7500000      5.0216608E-02   12.10342
  0.7500000      5.0221048E-02   12.41004
  0.7500000      5.0225578E-02   12.71964
  0.7500000      5.0230205E-02   13.03224
  0.7500000      5.0234914E-02   13.34787
  0.7500000      5.0239727E-02   13.66658
  0.7500000      5.0244637E-02   13.98840
  0.7500000      5.0249651E-02   14.31337
  0.7500000      5.0254762E-02   14.64153
  0.7500000      5.0259970E-02   14.97293
  0.7500000      5.0265290E-02   15.30763
  0.7500000      5.0270721E-02   15.64566
  0.7500000      5.0276250E-02   15.98707
  0.7500000      5.0281905E-02   16.33192
  0.7500000      5.0287671E-02   16.68025
  0.7500000      5.0293550E-02   17.03212
  0.7500000      5.0299555E-02   17.38757
  0.7500000      5.0305679E-02   17.74666
  0.7500000      5.0311923E-02   18.10944
  0.7500000      5.0318301E-02   18.47596
  0.7500000      5.0324798E-02   18.84625
  0.7500000      5.0331436E-02   19.22038
  0.7500000      5.0338209E-02   19.59839
  0.7500000      5.0345115E-02   19.98032
  0.7500000      5.0352164E-02   20.36621
  0.7500000      5.0359353E-02   20.75611
  0.7500000      5.0366692E-02   21.15006
  0.7500000      5.0374180E-02   21.54810
  0.7500000      5.0381824E-02   21.95027
  0.7500000      5.0389618E-02   22.35659
  0.7500000      5.0397567E-02   22.76710
  0.7500000      5.0405681E-02   23.18184
  0.7500000      5.0413966E-02   23.60083
  0.7500000      5.0422415E-02   24.02409
  0.7500000      5.0431028E-02   24.45165
  0.7500000      5.0439827E-02   24.88354
  0.7500000      5.0448805E-02   25.31977
  0.7500000      5.0457954E-02   25.76035
  0.7500000      5.0467297E-02   26.20530
  0.7500000      5.0476834E-02   26.65464
  0.7500000      5.0486565E-02   27.10836
  0.7500000      5.0496489E-02   27.56648
  0.7500000      5.0506614E-02   28.02900
  0.7500000      5.0516948E-02   28.49592
  0.7500000      5.0527491E-02   28.96723
  0.7500000      5.0538242E-02   29.44293
  0.7500000      5.0549224E-02   29.92302
  0.7500000      5.0560422E-02   30.40747
  0.7500000      5.0571851E-02   30.89627
  0.7500000      5.0583512E-02   31.38942
  0.7500000      5.0595410E-02   31.88687
  0.7500000      5.0607547E-02   32.38862
  0.7500000      5.0619945E-02   32.89462
  0.7500000      5.0632581E-02   33.40487
  0.7500000      5.0645471E-02   33.91930
  0.7500000      5.0658636E-02   34.43790
  0.7500000      5.0672062E-02   34.96062
  0.7500000      5.0685763E-02   35.48741
  0.7500000      5.0699741E-02   36.01823
  0.7500000      5.0714009E-02   36.55302
  0.7500000      5.0728559E-02   37.09174
  0.7500000      5.0743416E-02   37.63432
  0.7500000      5.0758570E-02   38.18069
  0.7500000      5.0774030E-02   38.73080
  0.7500000      5.0789803E-02   39.28458
  0.7500000      5.0805911E-02   39.84195
  0.7500000      5.0822333E-02   40.40283
  0.7500000      5.0839096E-02   40.96715
  0.7500000      5.0856195E-02   41.53481
  0.7500000      5.0873645E-02   42.10574
  0.7500000      5.0891452E-02   42.67982
  0.7500000      5.0909624E-02   43.25698
  0.7500000      5.0928161E-02   43.83711
  0.7500000      5.0947070E-02   44.42010
  0.7500000      5.0966375E-02   45.00584
  0.7500000      5.0986066E-02   45.59423
  0.7500000      5.1006168E-02   46.18514
  0.7500000      5.1026672E-02   46.77845
  0.7500000      5.1047593E-02   47.37403
  0.7500000      5.1068939E-02   47.97176
  0.7500000      5.1090717E-02   48.57149
  0.7500000      5.1112950E-02   49.17310
  0.7500000      5.1135629E-02   49.77642
  0.7500000      5.1158771E-02   50.38132
  0.7500000      5.1182382E-02   50.98765
  0.7500000      5.1206470E-02   51.59524
  0.7500000      5.1231056E-02   52.20393
  0.7500000      5.1256150E-02   52.81356
  0.7500000      5.1281735E-02   53.42395
  0.7500000      5.1307857E-02   54.03492
  0.7500000      5.1334508E-02   54.64631
  0.7500000      5.1361695E-02   55.25790
  0.7500000      5.1389441E-02   55.86953
  0.7500000      5.1417753E-02   56.48099
  0.7500000      5.1446646E-02   57.09207
  0.7500000      5.1476121E-02   57.70258
  0.7500000      5.1506199E-02   58.31230
  0.7500000      5.1536888E-02   58.92101
  0.7500000      5.1568203E-02   59.52850
  0.7500000      5.1600158E-02   60.13452
  0.7500000      5.1632762E-02   60.73886
  0.7500000      5.1666029E-02   61.34127
  0.7500000      5.1699974E-02   61.94150
  0.7500000      5.1734611E-02   62.53931
  0.7500000      5.1769957E-02   63.13444
  0.7500000      5.1806018E-02   63.72662
  0.7500000      5.1842809E-02   64.31559
  0.7500000      5.1880360E-02   64.90107
  0.7500000      5.1918671E-02   65.48277
  0.7500000      5.1957764E-02   66.06041
  0.7500000      5.1997654E-02   66.63369
  0.7500000      5.2038357E-02   67.20229
  0.7500000      5.2079886E-02   67.76591
  0.7500000      5.2122265E-02   68.32423
  0.7500000      5.2165501E-02   68.87690
  0.7500000      5.2209616E-02   69.42360
  0.7500000      5.2254640E-02   69.96396
  0.7500000      5.2300572E-02   70.49762
  0.7500000      5.2347451E-02   71.02420
  0.7500000      5.2395269E-02   71.54333
  0.7500000      5.2444071E-02   72.05461
  0.7500000      5.2493870E-02   72.55762
  0.7500000      5.2544683E-02   73.05193
  0.7500000      5.2596524E-02   73.53709
  0.7500000      5.2649423E-02   74.01266
  0.7500000      5.2703410E-02   74.47815
  0.7500000      5.2758485E-02   74.93306
  0.7500000      5.2814685E-02   75.37687
  0.7500000      5.2872032E-02   75.80905
  0.7500000      5.2930549E-02   76.22903
  0.7500000      5.2990250E-02   76.63624
  0.7500000      5.3051174E-02   77.03004
  0.7500000      5.3113341E-02   77.40981
  0.7500000      5.3176768E-02   77.77486
  0.7500000      5.3241491E-02   78.12451
  0.7500000      5.3307533E-02   78.45800
  0.7500000      5.3374916E-02   78.77457
  0.7500000      5.3443670E-02   79.07339
  0.7500000      5.3513832E-02   79.35362
  0.7500000      5.3585425E-02   79.61436
  0.7500000      5.3658471E-02   79.85468
  0.7500000      5.3733006E-02   80.07356
  0.7500000      5.3809062E-02   80.26999
  0.7500000      5.3886667E-02   80.44286
  0.7500000      5.3965852E-02   80.59100
  0.7500000      5.4046646E-02   80.71323
  0.7500000      5.4129094E-02   80.80826
  0.7500000      5.4213211E-02   80.87476
  0.7500000      5.4299049E-02   80.91130
  0.7500000      5.4386631E-02   80.91643
  0.7500000      5.4476008E-02   80.88858
  0.7500000      5.4567195E-02   80.82613
  0.7500000      5.4660246E-02   80.72737
  0.7500000      5.4755189E-02   80.59052
  0.7500000      5.4852068E-02   80.41368
  0.7500000      5.4950923E-02   80.19492
  0.7500000      5.5051789E-02   79.93216
  0.7500000      5.5154711E-02   79.62328
  0.7500000      5.5259719E-02   79.26604
  0.7500000      5.5366881E-02   78.85809
  0.7500000      5.5476218E-02   78.39701
  0.7500000      5.5587791E-02   77.88028
  0.7500000      5.5701628E-02   77.30527
  0.7500000      5.5817790E-02   76.66925
  0.7500000      5.5936322E-02   75.96941
  0.7500000      5.6057259E-02   75.20280
  0.7500000      5.6180663E-02   74.36643
  0.7500000      5.6306586E-02   73.45717
  0.7500000      5.6435063E-02   72.47182
  0.7500000      5.6566171E-02   71.40707
  0.7500000      5.6699947E-02   70.25957
  0.7500000      5.6836441E-02   69.02585
  0.7500000      5.6975722E-02   67.70238
  0.7500000      5.7117835E-02   66.28558
  0.7500000      5.7262853E-02   64.77182
  0.7500000      5.7410821E-02   63.15743
  0.7500000      5.7561800E-02   61.43874
  0.7500000      5.7715856E-02   59.61207
  0.7500000      5.7873055E-02   57.67377
  0.7500000      5.8033451E-02   55.62025
  0.7500000      5.8197111E-02   53.44802
  0.7500000      5.8364116E-02   51.15373
  0.7500000      5.8534518E-02   48.73423
  0.7500000      5.8708392E-02   46.18659
  0.7500000      5.8885813E-02   43.50825
  0.7500000      5.9066840E-02   40.69700
  0.7500000      5.9251562E-02   37.75111
  0.7500000      5.9440047E-02   34.66940
  0.7500000      5.9632361E-02   31.45109
  0.7500000      5.9828609E-02   28.09565
  0.7500000      6.0028844E-02   24.60197
  0.7500000      6.0233161E-02   20.96645
  0.7500000      6.0441643E-02   17.17919
  0.7500000      6.0654372E-02   13.22121
  0.7500000      6.0871437E-02   9.110394
  0.7500000      6.1092913E-02   5.067020
  0.7500000      6.1318912E-02   2.015860
  0.7500000      6.1549515E-02  0.6779276
  0.7500000      6.1784811E-02  0.3099301
  0.7500000      6.2024906E-02  0.2179384
  0.7500000      6.2269881E-02  0.1936988
  0.7500000      6.2519863E-02  0.1873937
  0.7500000      6.2774926E-02  0.1861036
  0.7500000      6.3035190E-02  0.1862270
  0.7500000      6.3300759E-02  0.1867360
  0.7500000      6.3571736E-02  0.1873370
  0.7500000      6.3848235E-02  0.1879473
  0.7500000      6.4130358E-02  0.1885441
  0.7500000      6.4418241E-02  0.1891220
  0.7500000      6.4711981E-02  0.1896799
  0.7500000      6.5011710E-02  0.1902181
  0.7500000      6.5317541E-02  0.1907374
  0.7500000      6.5629609E-02  0.1912383
  0.7500000      6.5948032E-02  0.1917216
  0.7500000      6.6272937E-02  0.1921879
  0.7500000      6.6604465E-02  0.1926378
  0.7500000      6.6942751E-02  0.1930720
  0.7500000      6.7287922E-02  0.1934911
  0.7500000      6.7640133E-02  0.1938955
  0.7500000      6.7999512E-02  0.1942860
  0.7500000      6.8366215E-02  0.1946630
  0.7500000      6.8740390E-02  0.1950271
  0.7500000      6.9122188E-02  0.1953788
  0.7500000      6.9511764E-02  0.1957184
  0.7500000      6.9909275E-02  0.1960466
  0.7500000      7.0314892E-02  0.1963637
  0.7500000      7.0728764E-02  0.1966702
  0.7500000      7.1151070E-02  0.1969665
  0.7500000      7.1581982E-02  0.1972530
  0.7500000      7.2021671E-02  0.1975301
  0.7500000      7.2470322E-02  0.1977981
  0.7500000      7.2928108E-02  0.1980575
  0.7500000      7.3395222E-02  0.1983086
  0.7500000      7.3871851E-02  0.1985516
  0.7500000      7.4358195E-02  0.1987870
  0.7500000      7.4854441E-02  0.1990151
  0.7500000      7.5360790E-02  0.1992360
  0.7500000      7.5877473E-02  0.1994502
  0.7500000      7.6404676E-02  0.1996579
  0.7500000      7.6942608E-02  0.1998594
  0.7500000      7.7491522E-02  0.2000549
  0.7500000      7.8051612E-02  0.2002446
  0.7500000      7.8623101E-02  0.2004288
  0.7500000      7.9206243E-02  0.2006078
  0.7500000      7.9801247E-02  0.2007817
  0.7500000      8.0408394E-02  0.2009508
  0.7500000      8.1027910E-02  0.2011152
  0.7500000      8.1660032E-02  0.2012752
  0.7500000      8.2305044E-02  0.2014309
  0.7500000      8.2963198E-02  0.2015826
  0.7500000      8.3634749E-02  0.2017303
  0.7500000      8.4319994E-02  0.2018742
  0.7500000      8.5019186E-02  0.2020146
  0.7500000      8.5732639E-02  0.2021515
  0.7500000      8.6460620E-02  0.2022851
  0.7500000      8.7203428E-02  0.2024156
  0.7500000      8.7961376E-02  0.2025431
  0.7500000      8.8734761E-02  0.2026676
  0.7500000      8.9523897E-02  0.2027894
  0.7500000      9.0329126E-02  0.2029085
  0.7500000      9.1150746E-02  0.2030251
  0.7500000      9.1989115E-02  0.2031393
  0.7500000      9.2844561E-02  0.2032511
  0.7500000      9.3717426E-02  0.2033607
  0.7500000      9.4608083E-02  0.2034682
  0.7500000      9.5516875E-02  0.2035736
  0.7500000      9.6444204E-02  0.2036770
  0.7500000      9.7390398E-02  0.2037786
  0.7500000      9.8355874E-02  0.2038784
  0.7500000      9.9341050E-02  0.2039764
  0.7500000      0.1003463      0.2040728
  0.7500000      0.1013720      0.2041676
  0.7500000      0.1024186      0.2042609
  0.7500000      0.1034865      0.2043527
  0.7500000      0.1045762      0.2044432
  0.7500000      0.1056881      0.2045323
  0.7500000      0.1068226      0.2046201
  0.7500000      0.1079802      0.2047066
  0.7500000      0.1091615      0.2047920
  0.7500000      0.1103667      0.2048762
  0.7500000      0.1115966      0.2049594
  0.7500000      0.1128515      0.2050414
  0.7500000      0.1141320      0.2051225
  0.7500000      0.1154385      0.2052025
  0.7500000      0.1167717      0.2052817
  0.7500000      0.1181321      0.2053599
  0.7500000      0.1195201      0.2054372
  0.7500000      0.1209364      0.2055136
  0.7500000      0.1223816      0.2055893
  0.7500000      0.1238563      0.2056641
  0.7500000      0.1253609      0.2057381
  0.7500000      0.1268962      0.2058114
  0.7500000      0.1284629      0.2058839
  0.7500000      0.1300614      0.2059557
  0.7500000      0.1316925      0.2060268
  0.7500000      0.1333568      0.2060972
  0.7500000      0.1350550      0.2061669
  0.7500000      0.1367878      0.2062360
  0.7500000      0.1385560      0.2063044
  0.7500000      0.1403601      0.2063722
  0.7500000      0.1422010      0.2064394
  0.7500000      0.1440794      0.2065059
  0.7500000      0.1459961      0.2065718
  0.7500000      0.1479518      0.2066372
  0.7500000      0.1499474      0.2067019
  0.7500000      0.1519836      0.2067660
  0.7500000      0.1540613      0.2068296
  0.7500000      0.1561814      0.2068925
  0.7500000      0.1583446      0.2069549
  0.7500000      0.1605519      0.2070168
  0.7500000      0.1628042      0.2070780
  0.7500000      0.1651023      0.2071386
  0.7500000      0.1674473      0.2071987
  0.7500000      0.1698401      0.2072583
  0.7500000      0.1722816      0.2073172
  0.7500000      0.1747728      0.2073756
  0.7500000      0.1773148      0.2074333
  0.7500000      0.1799086      0.2074905
  0.7500000      0.1825552      0.2075472
  0.7500000      0.1852558      0.2076032
  0.7500000      0.1880113      0.2076587
  0.7500000      0.1908230      0.2077136
  0.7500000      0.1936920      0.2077679
  0.7500000      0.1966194      0.2078216
  0.7500000      0.1996065      0.2078747
  0.7500000      0.2026544      0.2079272
  0.7500000      0.2057645      0.2079791
  0.7500000      0.2089378      0.2080304
  0.7500000      0.2121759      0.2080811
  0.7500000      0.2154799      0.2081312
  0.7500000      0.2188512      0.2081807
  0.7500000      0.2222912      0.2082295
  0.7500000      0.2258013      0.2082777
  0.7500000      0.2293829      0.2083253
  0.7500000      0.2330374      0.2083723
  0.7500000      0.2367665      0.2084187
  0.7500000      0.2405715      0.2084644
  0.7500000      0.2444540      0.2085095
  0.7500000      0.2484155      0.2085539
  0.7500000      0.2524579      0.2085977
  0.7500000      0.2565826      0.2086408
  0.7500000      0.2607912      0.2086833
  0.7500000      0.2650857      0.2087252
  0.7500000      0.2694677      0.2087664
  0.7500000      0.2739388      0.2088070
  0.7500000      0.2785012      0.2088469
  0.7500000      0.2831564      0.2088862
  0.7500000      0.2879065      0.2089248
  0.7500000      0.2927533      0.2089627
  0.7500000      0.2976990      0.2090000
  0.7500000      0.3027453      0.2090367
  0.7500000      0.3078945      0.2090727
  0.7500000      0.3131486      0.2091081
  0.7500000      0.3185097      0.2091428
  0.7500000      0.3239800      0.2091768
  0.7500000      0.3295618      0.2092102
  0.7500000      0.3352574      0.2092430
  0.7500000      0.3410689      0.2092752
  0.7500000      0.3469988      0.2093067
  0.7500000      0.3530496      0.2093376
  0.7500000      0.3592236      0.2093678
  0.7500000      0.3655234      0.2093974
  0.7500000      0.3719515      0.2094264
  0.7500000      0.3785107      0.2094548
  0.7500000      0.3852034      0.2094826
  0.7500000      0.3920325      0.2095098
  0.7500000      0.3990007      0.2095363
  0.7500000      0.4061109      0.2095623
  0.7500000      0.4133659      0.2095877
  0.7500000      0.4207688      0.2096125
  0.7500000      0.4283224      0.2096367
  0.7500000      0.4360300      0.2096604
  0.7500000      0.4438946      0.2096835
  0.7500000      0.4519194      0.2097061
  0.7500000      0.4601076      0.2097281
  0.7500000      0.4684628      0.2097495
  0.7500000      0.4769881      0.2097704
  0.7500000      0.4856871      0.2097908
  0.7500000      0.4945634      0.2098107
  0.7500000      0.5036204      0.2098301
  0.7500000      0.5128620      0.2098489
  0.7500000      0.5222919      0.2098673
  0.7500000      0.5319139      0.2098852
  0.7500000      0.5417320      0.2099026
  0.7500000      0.5517499      0.2099196
  0.7500000      0.5619721      0.2099361
  0.7500000      0.5724025      0.2099521
  0.7500000      0.5830454      0.2099677
  0.7500000      0.5939052      0.2099828
  0.7500000      0.6049861      0.2099975
  0.7500000      0.6162928      0.2100118
  0.7500000      0.6278299      0.2100258
  0.7500000      0.6396020      0.2100393
  0.7500000      0.6516140      0.2100524
  0.7500000      0.6638706      0.2100651
  0.7500000      0.6763770      0.2100774
  0.7500000      0.6891382      0.2100894
  0.7500000      0.7021593      0.2101010
  0.7500000      0.7154458      0.2101123
  0.7500000      0.7290028      0.2101233
  0.7500000      0.7428362      0.2101339
  0.7500000      0.7569513      0.2101441
  0.7500000      0.7713540      0.2101541
  0.7500000      0.7860501      0.2101638
  0.7500000      0.8010457      0.2101731
  0.7500000      0.8163467      0.2101822
  0.7500000      0.8319594      0.2101910
  0.7500000      0.8478903      0.2101994
  0.7500000      0.8641457      0.2102077
  0.7500000      0.8807322      0.2102156
  0.7500000      0.8976567      0.2102233
  0.7500000      0.9149261      0.2102308
  0.7500000      0.9325472      0.2102380
  0.7500000      0.9505273      0.2102450
  0.7500000      0.9688737      0.2102518
  0.7500000      0.9875938      0.2102583
  0.7500000       1.006696      0.2102646
  0.7500000       1.026186      0.2102707
  0.7500000       1.046074      0.2102766
  0.7500000       1.066367      0.2102823
  0.7500000       1.087074      0.2102879
  0.7500000       1.108202      0.2102932
  0.7500000       1.129761      0.2102983
  0.7500000       1.151758      0.2103033
  0.7500000       1.174205      0.2103081
  0.7500000       1.197108      0.2103128
  0.7500000       1.220478      0.2103173
  0.7500000       1.244324      0.2103216
  0.7500000       1.268656      0.2103258
  0.7500000       1.293484      0.2103298
  0.7500000       1.318817      0.2103337
  0.7500000       1.344667      0.2103375
  0.7500000       1.371043      0.2103411
  0.7500000       1.397956      0.2103446
  0.7500000       1.425418      0.2103480
  0.7500000       1.453440      0.2103512
  0.7500000       1.482032      0.2103544
  0.7500000       1.511207      0.2103574
  0.7500000       1.540976      0.2103604
  0.7500000       1.571352      0.2103632
  0.7500000       1.602346      0.2103659
  0.7500000       1.633972      0.2103685
  0.7500000       1.666242      0.2103711
  0.7500000       1.699170      0.2103735
  0.7500000       1.732768      0.2103759
  0.7500000       1.767051      0.2103781
  0.7500000       1.802033      0.2103803
  0.7500000       1.837727      0.2103825
  0.7500000       1.874148      0.2103845
  0.7500000       1.911311      0.2103864
  0.7500000       1.949232      0.2103883
  0.7500000       1.987925      0.2103902
  0.7500000       2.027406      0.2103919
  0.7500000       2.067692      0.2103936
  0.7500000       2.108798      0.2103952
  0.7500000       2.150742      0.2103968
  0.7500000       2.193540      0.2103983
  0.7500000       2.237211      0.2103997
  0.7500000       2.281771      0.2104011
  0.7500000       2.327239      0.2104025
  0.7500000       2.373633      0.2104038
  0.7500000       2.420972      0.2104050
  0.7500000       2.469276      0.2104062
  0.7500000       2.518564      0.2104073
  0.7500000       2.568856      0.2104084
  0.7500000       2.620172      0.2104095
  0.7500000       2.672534      0.2104105
  0.7500000       2.725963      0.2104115
  0.7500000       2.780480      0.2104124
  0.7500000       2.836108      0.2104134
  0.7500000       2.892870      0.2104142
  0.7500000       2.950787      0.2104150
  0.7500000       3.009885      0.2104158
  0.7500000       3.070187      0.2104166
  0.7500000       3.131717      0.2104173
  0.7500000       3.194501      0.2104180
  0.7500000       3.258564      0.2104187
  0.7500000       3.323931      0.2104193
  0.7500000       3.390631      0.2104199
  0.7500000       3.458690      0.2104205
  0.7500000       3.528135      0.2104211
  0.7500000       3.598995      0.2104216
  0.7500000       3.671299      0.2104221
  0.7500000       3.745075      0.2104225
  0.7500000       3.820355      0.2104230
  0.7500000       3.897168      0.2104234
  0.7500000       3.975547      0.2104238
  0.7500000       4.055521      0.2104241
  0.7500000       4.137126      0.2104245
  0.7500000       4.220393      0.2104248
  0.7500000       4.305356      0.2104250
  0.7500000       4.392050      0.2104253
  0.7500000       4.480511      0.2104255
  0.7500000       4.570774      0.2104257
  0.7500000       4.662875      0.2104259
  0.7500000       4.756853      0.2104261
  0.7500000       4.852746      0.2104271
  0.7500000       4.950592      0.2104275
zone, t="FUN3D"
 7.500003741E-01 4.999999828E-02 0.000000000E+00
 7.500003741E-01 5.000049328E-02 3.393837030E-09
 7.500003741E-01 5.000098848E-02 5.434894830E-08
 7.500003741E-01 5.000148409E-02 2.755302975E-07
 7.500003741E-01 5.000198030E-02 8.725105700E-07
 7.500003741E-01 5.000247731E-02 2.135453571E-06
 7.500003741E-01 5.000297533E-02 4.441473710E-06
 7.500003741E-01 5.000347457E-02 8.257689864E-06
 7.500003741E-01 5.000397522E-02 1.414498841E-05
 7.500003741E-01 5.000447748E-02 2.276252042E-05
 7.500003741E-01 5.000498157E-02 3.487296348E-05
 7.500003741E-01 5.000548768E-02 5.134857651E-05
 7.500003741E-01 5.000599603E-02 7.317809781E-05
 7.500003741E-01 5.000650682E-02 1.014744981E-04
 7.500003741E-01 5.000702025E-02 1.374836740E-04
 7.500003741E-01 5.000753655E-02 1.825941354E-04
 7.500003741E-01 5.000805590E-02 2.383476854E-04
 7.500003741E-01 5.000857854E-02 3.064512136E-04
 7.500003741E-01 5.000910466E-02 3.887897403E-04
 7.500003741E-01 5.000963449E-02 4.874405587E-04
 7.500003741E-01 5.001016824E-02 6.046888463E-04
 7.500003741E-01 5.001070613E-02 7.430446418E-04
 7.500003741E-01 5.001124837E-02 9.052613927E-04
 7.500003741E-01 5.001179519E-02 1.094356016E-03
 7.500003741E-01 5.001234681E-02 1.313630871E-03
